efficiency,start_time,time_offset,end_time
77.0,2019-08-23 17:39:00.000,UTC-0300,2019-08-23 19:29:00.000
76.0,2019-10-26 10:56:00.000,UTC-0300,2019-10-26 11:35:00.000
87.0,2019-10-27 02:34:00.000,UTC-0300,2019-10-27 10:30:00.000
90.0,2020-02-24 03:22:00.000,UTC-0400,2020-02-24 12:34:00.000
85.0,2019-08-24 01:55:00.000,UTC-0300,2019-08-24 06:57:00.000
82.0,2019-10-27 10:59:00.000,UTC-0300,2019-10-27 12:52:00.000
90.0,2020-02-25 04:04:00.000,UTC-0400,2020-02-25 12:06:00.000
88.0,2019-12-21 04:43:00.000,UTC-0400,2019-12-21 13:09:00.000
91.0,2019-10-27 17:01:00.000,UTC-0300,2019-10-27 18:33:00.000
83.0,2019-08-24 07:06:00.000,UTC-0300,2019-08-24 09:56:00.000
92.0,2020-02-26 03:23:00.000,UTC-0400,2020-02-26 12:05:00.000
83.0,2019-10-27 19:02:00.000,UTC-0300,2019-10-27 20:13:00.000
60.0,2020-02-26 19:44:00.000,UTC-0400,2020-02-26 20:44:00.000
79.0,2019-12-21 19:10:00.000,UTC-0400,2019-12-21 21:54:00.000
81.0,2019-10-28 03:05:00.000,UTC-0300,2019-10-28 11:14:00.000
92.0,2020-02-27 04:53:00.000,UTC-0400,2020-02-27 11:44:00.000
84.0,2019-08-24 17:36:00.000,UTC-0300,2019-08-24 19:28:00.000
65.0,2019-10-29 01:40:00.000,UTC-0300,2019-10-29 02:53:00.000
92.0,2020-02-28 05:02:00.000,UTC-0400,2020-02-28 12:38:00.000
93.0,2019-12-22 04:57:00.000,UTC-0400,2019-12-22 12:10:00.000
91.0,2019-10-29 02:55:00.000,UTC-0300,2019-10-29 09:39:00.000
91.0,2020-02-29 03:28:00.000,UTC-0400,2020-02-29 12:48:00.000
79.0,2019-08-25 06:47:00.000,UTC-0300,2019-08-25 12:06:00.000
88.0,2019-10-30 03:54:00.000,UTC-0300,2019-10-30 11:19:00.000
85.0,2020-02-29 18:41:00.000,UTC-0400,2020-02-29 20:40:00.000
91.0,2019-12-23 04:29:00.000,UTC-0400,2019-12-23 10:26:00.000
78.0,2019-10-30 20:26:00.000,UTC-0300,2019-10-30 22:03:00.000
58.0,2019-08-25 12:18:00.000,UTC-0300,2019-08-25 13:40:00.000
67.0,2019-10-31 01:48:00.000,UTC-0300,2019-10-31 03:38:00.000
60.0,2020-03-01 00:15:00.000,UTC-0400,2020-03-01 02:03:00.000
77.0,2019-08-25 14:17:00.000,UTC-0300,2019-08-25 18:03:00.000
89.0,2019-10-31 03:56:00.000,UTC-0300,2019-10-31 12:08:00.000
90.0,2019-12-23 10:30:00.000,UTC-0400,2019-12-23 12:42:00.000
82.0,2019-08-26 01:35:00.000,UTC-0300,2019-08-26 10:40:00.000
91.0,2020-03-01 03:29:00.000,UTC-0400,2020-03-01 10:12:00.000
83.0,2020-03-02 03:17:00.000,UTC-0400,2020-03-02 05:28:00.000
85.0,2020-03-02 05:57:00.000,UTC-0400,2020-03-02 11:14:00.000
87.0,2019-11-01 03:24:00.000,UTC-0300,2019-11-01 11:59:00.000
81.0,2019-08-27 01:55:00.000,UTC-0300,2019-08-27 11:13:00.000
95.0,2019-12-24 05:06:00.000,UTC-0400,2019-12-24 11:42:00.000
87.0,2019-08-28 02:42:00.000,UTC-0300,2019-08-28 11:08:00.000
77.0,2019-12-24 11:44:00.000,UTC-0400,2019-12-24 12:20:00.000
84.0,2019-08-29 02:47:00.000,UTC-0300,2019-08-29 12:21:00.000
88.0,2019-12-24 18:45:00.000,UTC-0400,2019-12-24 20:02:00.000
87.0,2019-08-30 01:56:00.000,UTC-0300,2019-08-30 07:35:00.000
94.0,2019-12-25 07:17:00.000,UTC-0400,2019-12-25 12:57:00.000
90.0,2019-08-30 07:58:00.000,UTC-0300,2019-08-30 11:15:00.000
86.0,2019-11-02 02:21:00.000,UTC-0300,2019-11-02 06:01:00.000
88.0,2020-03-03 04:40:00.000,UTC-0400,2020-03-03 11:01:00.000
93.0,2019-12-26 07:17:00.000,UTC-0400,2019-12-26 13:46:00.000
67.0,2019-08-31 01:37:00.000,UTC-0300,2019-08-31 02:41:00.000
90.0,2019-11-02 06:05:00.000,UTC-0300,2019-11-02 12:11:00.000
90.0,2019-12-27 06:53:00.000,UTC-0400,2019-12-27 14:50:00.000
92.0,2019-11-03 02:21:00.000,UTC-0300,2019-11-03 11:35:00.000
85.0,2020-03-04 03:10:00.000,UTC-0400,2020-03-04 10:20:00.000
90.0,2019-08-31 03:21:00.000,UTC-0300,2019-08-31 07:28:00.000
73.0,2019-12-27 15:09:00.000,UTC-0400,2019-12-27 15:35:00.000
81.0,2020-03-04 10:38:00.000,UTC-0400,2020-03-04 11:49:00.000
86.0,2019-08-31 07:32:00.000,UTC-0300,2019-08-31 11:34:00.000
90.0,2020-03-05 05:42:00.000,UTC-0400,2020-03-05 11:46:00.000
86.0,2019-09-01 03:21:00.000,UTC-0300,2019-09-01 08:14:00.000
88.0,2020-03-06 03:20:00.000,UTC-0400,2020-03-06 08:02:00.000
87.0,2019-09-01 09:06:00.000,UTC-0300,2019-09-01 11:56:00.000
90.0,2020-03-06 08:41:00.000,UTC-0400,2020-03-06 11:38:00.000
88.0,2019-09-01 19:58:00.000,UTC-0300,2019-09-01 21:58:00.000
92.0,2019-12-28 08:33:00.000,UTC-0400,2019-12-28 15:55:00.000
90.0,2020-03-07 19:30:00.000,UTC-0400,2020-03-07 22:05:00.000
85.0,2019-09-02 05:08:00.000,UTC-0300,2019-09-02 12:16:00.000
91.0,2019-12-29 08:16:00.000,UTC-0700,2019-12-29 15:34:00.000
57.0,2019-09-02 16:37:00.000,UTC-0300,2019-09-02 17:45:00.000
88.0,2019-12-30 07:25:00.000,UTC-0700,2019-12-30 15:05:00.000
69.0,2020-03-08 01:13:00.000,UTC-0400,2020-03-08 02:52:00.000
88.0,2019-12-31 06:36:00.000,UTC-0700,2019-12-31 15:09:00.000
98.0,2020-03-08 19:09:00.000,UTC-0300,2020-03-08 20:45:00.000
89.0,2019-09-03 03:39:00.000,UTC-0300,2019-09-03 10:44:00.000
95.0,2019-12-31 16:36:00.000,UTC-0700,2019-12-31 18:21:00.000
89.0,2020-01-01 08:13:00.000,UTC-0700,2020-01-01 15:23:00.000
0.0,2019-09-04 05:10:00.000,UTC-0300,2019-09-04 11:30:00.000
92.0,2020-03-09 04:52:00.000,UTC-0300,2020-03-09 11:59:00.000
94.0,2020-03-10 04:05:00.000,UTC-0300,2020-03-10 11:06:00.000
90.0,2019-09-04 05:05:00.000,UTC-0300,2019-09-04 05:55:00.000
85.0,2020-03-14 01:31:00.000,UTC-0300,2020-03-14 12:19:00.000
90.0,2020-03-15 05:40:00.000,UTC-0300,2020-03-15 12:55:00.000
68.0,2019-09-05 00:56:00.000,UTC-0300,2019-09-05 02:18:00.000
82.0,2020-01-02 00:54:00.000,UTC-0700,2020-01-02 02:23:00.000
93.0,2020-03-16 03:46:00.000,UTC-0300,2020-03-16 11:31:00.000
86.0,2019-09-05 02:22:00.000,UTC-0300,2019-09-05 07:29:00.000
92.0,2020-03-11 03:00:00.000,UTC-0300,2020-03-11 11:27:00.000
86.0,2020-01-02 06:54:00.000,UTC-0700,2020-01-02 14:02:00.000
89.0,2020-03-12 02:05:00.000,UTC-0300,2020-03-12 12:30:00.000
63.0,2020-01-02 21:52:00.000,UTC-0700,2020-01-02 22:57:00.000
56.0,2020-03-13 03:06:00.000,UTC-0300,2020-03-13 04:48:00.000
85.0,2020-01-04 07:24:00.000,UTC-0700,2020-01-04 15:14:00.000
89.0,2019-09-05 08:08:00.000,UTC-0300,2019-09-05 11:58:00.000
87.0,2020-03-13 05:42:00.000,UTC-0300,2020-03-13 12:31:00.000
68.0,2020-01-05 02:52:00.000,UTC-0700,2020-01-05 05:23:00.000
91.0,2019-11-04 03:39:00.000,UTC-0400,2019-11-04 10:58:00.000
88.0,2020-03-17 04:39:00.000,UTC-0300,2020-03-17 06:48:00.000
89.0,2020-01-05 08:03:00.000,UTC-0700,2020-01-05 16:03:00.000
68.0,2019-11-04 23:19:00.000,UTC-0400,2019-11-05 00:22:00.000
89.0,2019-09-06 02:28:00.000,UTC-0300,2019-09-06 10:58:00.000
85.0,2020-01-06 05:41:00.000,UTC-0700,2020-01-06 14:02:00.000
88.0,2019-11-05 04:20:00.000,UTC-0400,2019-11-05 12:12:00.000
90.0,2019-11-06 02:55:00.000,UTC-0400,2019-11-06 12:09:00.000
50.0,2020-01-06 22:06:00.000,UTC-0700,2020-01-06 23:44:00.000
88.0,2019-09-07 04:06:00.000,UTC-0300,2019-09-07 11:11:00.000
86.0,2020-01-07 05:53:00.000,UTC-0700,2020-01-07 14:02:00.000
88.0,2019-11-07 03:28:00.000,UTC-0400,2019-11-07 12:49:00.000
79.0,2020-01-07 18:29:00.000,UTC-0700,2020-01-07 19:42:00.000
87.0,2019-09-08 04:57:00.000,UTC-0300,2019-09-08 11:41:00.000
87.0,2019-11-08 03:02:00.000,UTC-0400,2019-11-08 11:53:00.000
90.0,2020-01-08 06:02:00.000,UTC-0700,2020-01-08 13:42:00.000
91.0,2019-09-09 03:50:00.000,UTC-0300,2019-09-09 12:00:00.000
80.0,2019-11-08 11:55:00.000,UTC-0400,2019-11-08 12:47:00.000
67.0,2019-09-10 01:35:00.000,UTC-0300,2019-09-10 02:49:00.000
67.0,2020-01-09 04:11:00.000,UTC-0700,2020-01-09 05:12:00.000
90.0,2019-11-09 02:50:00.000,UTC-0400,2019-11-09 11:16:00.000
85.0,2019-09-10 03:09:00.000,UTC-0300,2019-09-10 11:12:00.000
72.0,2019-11-09 18:20:00.000,UTC-0400,2019-11-09 19:33:00.000
83.0,2019-09-11 02:36:00.000,UTC-0300,2019-09-11 03:37:00.000
88.0,2019-11-10 02:57:00.000,UTC-0400,2019-11-10 12:08:00.000
87.0,2020-03-17 07:56:00.000,UTC-0300,2020-03-17 12:23:00.000
85.0,2020-01-09 05:43:00.000,UTC-0700,2020-01-09 14:46:00.000
90.0,2019-09-11 03:56:00.000,UTC-0300,2019-09-11 10:44:00.000
63.0,2019-11-10 15:10:00.000,UTC-0400,2019-11-10 16:18:00.000
90.0,2020-03-18 04:48:00.000,UTC-0300,2020-03-18 11:26:00.000
86.0,2019-09-12 03:12:00.000,UTC-0300,2019-09-12 10:48:00.000
88.0,2019-11-11 03:07:00.000,UTC-0400,2019-11-11 12:04:00.000
49.0,2020-03-19 01:16:00.000,UTC-0300,2020-03-19 02:19:00.000
88.0,2019-09-13 03:43:00.000,UTC-0300,2019-09-13 11:48:00.000
58.0,2019-11-12 01:19:00.000,UTC-0400,2019-11-12 02:46:00.000
91.0,2020-03-19 05:03:00.000,UTC-0300,2020-03-19 12:42:00.000
90.0,2019-09-14 04:01:00.000,UTC-0300,2019-09-14 09:31:00.000
90.0,2019-11-12 02:49:00.000,UTC-0400,2019-11-12 10:17:00.000
89.0,2020-03-20 05:31:00.000,UTC-0300,2020-03-20 12:10:00.000
87.0,2019-09-14 10:03:00.000,UTC-0300,2019-09-14 13:09:00.000
86.0,2019-09-15 02:16:00.000,UTC-0300,2019-09-15 10:26:00.000
93.0,2019-11-13 04:21:00.000,UTC-0400,2019-11-13 07:48:00.000
60.0,2019-09-15 14:41:00.000,UTC-0300,2019-09-15 16:09:00.000
87.0,2019-09-16 02:06:00.000,UTC-0300,2019-09-16 10:58:00.000
89.0,2019-11-13 07:52:00.000,UTC-0400,2019-11-13 12:19:00.000
82.0,2019-09-17 01:19:00.000,UTC-0300,2019-09-17 06:58:00.000
91.0,2019-11-14 04:12:00.000,UTC-0400,2019-11-14 12:24:00.000
90.0,2019-09-17 07:07:00.000,UTC-0300,2019-09-17 11:20:00.000
88.0,2019-11-15 03:46:00.000,UTC-0400,2019-11-15 12:27:00.000
89.0,2019-11-16 03:52:00.000,UTC-0400,2019-11-16 12:30:00.000
87.0,2019-09-18 02:24:00.000,UTC-0300,2019-09-18 09:20:00.000
64.0,2019-11-16 21:07:00.000,UTC-0400,2019-11-16 22:29:00.000
80.0,2019-09-18 09:54:00.000,UTC-0300,2019-09-18 12:12:00.000
91.0,2020-03-21 05:08:00.000,UTC-0300,2020-03-21 12:49:00.000
90.0,2019-09-20 01:02:00.000,UTC-0300,2019-09-20 07:29:00.000
91.0,2019-11-17 03:21:00.000,UTC-0400,2019-11-17 11:28:00.000
88.0,2020-03-21 17:32:00.000,UTC-0300,2020-03-21 20:35:00.000
94.0,2019-09-20 09:10:00.000,UTC-0300,2019-09-20 11:27:00.000
86.0,2019-11-18 02:28:00.000,UTC-0400,2019-11-18 11:22:00.000
92.0,2020-03-22 03:57:00.000,UTC-0300,2020-03-22 12:24:00.000
88.0,2019-11-19 03:37:00.000,UTC-0400,2019-11-19 10:54:00.000
79.0,2020-03-22 19:21:00.000,UTC-0300,2020-03-22 20:28:00.000
90.0,2019-09-21 03:15:00.000,UTC-0300,2019-09-21 11:22:00.000
89.0,2020-03-23 03:48:00.000,UTC-0300,2020-03-23 11:33:00.000
86.0,2019-09-22 02:27:00.000,UTC-0300,2019-09-22 10:58:00.000
93.0,2020-03-24 03:04:00.000,UTC-0300,2020-03-24 11:43:00.000
91.0,2019-11-20 03:21:00.000,UTC-0400,2019-11-20 06:41:00.000
86.0,2020-03-25 02:39:00.000,UTC-0300,2020-03-25 09:56:00.000
92.0,2020-01-10 06:31:00.000,UTC-0700,2020-01-10 13:49:00.000
82.0,2019-11-20 06:43:00.000,UTC-0400,2019-11-20 10:48:00.000
91.0,2020-03-25 10:13:00.000,UTC-0300,2020-03-25 12:12:00.000
90.0,2020-03-26 02:39:00.000,UTC-0300,2020-03-26 11:55:00.000
87.0,2019-09-23 03:23:00.000,UTC-0300,2019-09-23 11:49:00.000
90.0,2020-01-11 05:12:00.000,UTC-0700,2020-01-11 14:30:00.000
83.0,2020-03-27 00:42:00.000,UTC-0300,2020-03-27 07:28:00.000
89.0,2020-06-11 11:39:00.000,UTC-0300,2020-06-11 13:02:00.000
88.0,2020-03-27 07:51:00.000,UTC-0300,2020-03-27 11:29:00.000
89.0,2020-06-12 02:41:00.000,UTC-0300,2020-06-12 11:44:00.000
86.0,2019-11-21 03:52:00.000,UTC-0400,2019-11-21 11:30:00.000
92.0,2020-01-12 05:09:00.000,UTC-0400,2020-01-12 13:44:00.000
79.0,2020-03-28 00:43:00.000,UTC-0300,2020-03-28 01:55:00.000
84.0,2020-06-13 01:37:00.000,UTC-0300,2020-06-13 12:42:00.000
90.0,2020-03-28 02:18:00.000,UTC-0300,2020-03-28 13:03:00.000
88.0,2019-11-22 03:44:00.000,UTC-0400,2019-11-22 11:29:00.000
88.0,2020-06-14 03:06:00.000,UTC-0300,2020-06-14 11:45:00.000
88.0,2020-01-13 04:49:00.000,UTC-0400,2020-01-13 12:29:00.000
91.0,2019-11-23 06:18:00.000,UTC-0400,2019-11-23 12:50:00.000
64.0,2019-11-23 18:11:00.000,UTC-0400,2019-11-23 19:53:00.000
88.0,2020-06-15 04:12:00.000,UTC-0300,2020-06-15 10:54:00.000
78.0,2020-01-14 00:44:00.000,UTC-0400,2020-01-14 02:26:00.000
50.0,2020-03-28 18:49:00.000,UTC-0300,2020-03-28 20:52:00.000
89.0,2019-11-24 02:33:00.000,UTC-0400,2019-11-24 11:39:00.000
89.0,2020-06-15 11:43:00.000,UTC-0300,2020-06-15 12:49:00.000
66.0,2019-11-24 12:06:00.000,UTC-0400,2019-11-24 13:08:00.000
89.0,2020-01-14 04:59:00.000,UTC-0400,2020-01-14 13:06:00.000
92.0,2020-06-16 03:21:00.000,UTC-0300,2020-06-16 11:18:00.000
85.0,2020-03-28 21:03:00.000,UTC-0300,2020-03-28 22:30:00.000
91.0,2019-11-24 19:40:00.000,UTC-0400,2019-11-24 21:57:00.000
93.0,2020-06-17 03:09:00.000,UTC-0300,2020-06-17 11:07:00.000
89.0,2020-04-02 08:06:00.000,UTC-0300,2020-04-02 11:50:00.000
91.0,2020-01-15 04:19:00.000,UTC-0400,2020-01-15 12:11:00.000
89.0,2020-06-18 02:23:00.000,UTC-0300,2020-06-18 09:53:00.000
78.0,2020-04-06 00:34:00.000,UTC-0300,2020-04-06 01:49:00.000
91.0,2020-06-19 02:44:00.000,UTC-0300,2020-06-19 11:22:00.000
70.0,2020-03-29 02:24:00.000,UTC-0300,2020-03-29 04:26:00.000
92.0,2020-01-16 05:04:00.000,UTC-0400,2020-01-16 12:59:00.000
92.0,2020-06-20 02:08:00.000,UTC-0300,2020-06-20 09:50:00.000
90.0,2020-04-06 04:20:00.000,UTC-0300,2020-04-06 11:39:00.000
89.0,2020-03-29 06:01:00.000,UTC-0300,2020-03-29 12:54:00.000
92.0,2020-04-07 03:48:00.000,UTC-0300,2020-04-07 11:23:00.000
94.0,2020-06-20 15:59:00.000,UTC-0300,2020-06-20 18:05:00.000
90.0,2020-01-17 02:12:00.000,UTC-0400,2020-01-17 12:50:00.000
88.0,2020-04-08 02:40:00.000,UTC-0300,2020-04-08 11:31:00.000
90.0,2020-06-21 02:55:00.000,UTC-0300,2020-06-21 09:57:00.000
59.0,2020-03-30 00:45:00.000,UTC-0300,2020-03-30 01:49:00.000
88.0,2020-06-22 02:06:00.000,UTC-0300,2020-06-22 10:32:00.000
80.0,2020-04-09 00:46:00.000,UTC-0300,2020-04-09 02:11:00.000
81.0,2020-01-17 21:51:00.000,UTC-0400,2020-01-18 01:23:00.000
91.0,2020-03-30 03:23:00.000,UTC-0300,2020-03-30 11:50:00.000
92.0,2020-04-09 05:31:00.000,UTC-0300,2020-04-09 12:18:00.000
91.0,2020-04-10 03:20:00.000,UTC-0300,2020-04-10 11:56:00.000
63.0,2020-01-18 04:56:00.000,UTC-0400,2020-01-18 06:01:00.000
89.0,2020-04-11 04:32:00.000,UTC-0300,2020-04-11 13:11:00.000
50.0,2020-04-03 00:26:00.000,UTC-0300,2020-04-03 01:55:00.000
93.0,2020-01-18 06:12:00.000,UTC-0400,2020-01-18 11:43:00.000
89.0,2020-04-12 04:36:00.000,UTC-0300,2020-04-12 12:07:00.000
79.0,2020-06-22 17:28:00.000,UTC-0300,2020-06-22 19:11:00.000
42.0,2020-01-18 23:18:00.000,UTC-0400,2020-01-19 00:21:00.000
88.0,2020-04-13 03:12:00.000,UTC-0300,2020-04-13 11:29:00.000
92.0,2020-04-03 05:23:00.000,UTC-0300,2020-04-03 12:15:00.000
92.0,2020-01-19 03:36:00.000,UTC-0400,2020-01-19 10:11:00.000
92.0,2020-04-14 04:32:00.000,UTC-0300,2020-04-14 11:56:00.000
56.0,2020-06-23 00:23:00.000,UTC-0300,2020-06-23 01:53:00.000
84.0,2020-01-19 10:14:00.000,UTC-0400,2020-01-19 12:13:00.000
88.0,2020-04-15 04:58:00.000,UTC-0300,2020-04-15 11:18:00.000
91.0,2020-04-04 03:59:00.000,UTC-0300,2020-04-04 12:26:00.000
85.0,2020-06-23 02:07:00.000,UTC-0300,2020-06-23 09:18:00.000
78.0,2020-01-19 19:52:00.000,UTC-0400,2020-01-19 21:37:00.000
91.0,2020-04-16 00:48:00.000,UTC-0300,2020-04-16 06:48:00.000
89.0,2020-04-05 04:58:00.000,UTC-0300,2020-04-05 11:38:00.000
88.0,2020-01-20 02:24:00.000,UTC-0400,2020-01-20 11:46:00.000
84.0,2020-04-16 06:52:00.000,UTC-0300,2020-04-16 10:25:00.000
85.0,2020-06-24 02:12:00.000,UTC-0300,2020-06-24 10:39:00.000
89.0,2020-01-21 03:35:00.000,UTC-0400,2020-01-21 12:34:00.000
88.0,2020-04-19 01:07:00.000,UTC-0300,2020-04-19 10:58:00.000
70.0,2020-03-31 01:03:00.000,UTC-0300,2020-03-31 02:51:00.000
85.0,2020-01-21 23:23:00.000,UTC-0400,2020-01-22 01:19:00.000
93.0,2020-04-20 01:48:00.000,UTC-0300,2020-04-20 10:55:00.000
53.0,2020-06-25 01:15:00.000,UTC-0300,2020-06-25 02:21:00.000
93.0,2020-01-22 03:56:00.000,UTC-0400,2020-01-22 06:55:00.000
89.0,2020-04-21 03:10:00.000,UTC-0300,2020-04-21 07:39:00.000
87.0,2020-03-31 02:56:00.000,UTC-0300,2020-03-31 11:13:00.000
88.0,2020-06-25 02:25:00.000,UTC-0300,2020-06-25 10:37:00.000
93.0,2020-04-21 08:35:00.000,UTC-0300,2020-04-21 12:19:00.000
93.0,2020-01-22 06:59:00.000,UTC-0400,2020-01-22 12:33:00.000
92.0,2020-04-17 01:50:00.000,UTC-0300,2020-04-17 11:04:00.000
90.0,2020-04-01 04:55:00.000,UTC-0300,2020-04-01 11:34:00.000
96.0,2020-06-26 03:25:00.000,UTC-0300,2020-06-26 10:41:00.000
57.0,2020-04-17 22:45:00.000,UTC-0300,2020-04-18 00:24:00.000
90.0,2020-01-23 03:09:00.000,UTC-0400,2020-01-23 12:19:00.000
88.0,2020-04-02 03:03:00.000,UTC-0300,2020-04-02 08:03:00.000
94.0,2020-04-18 03:44:00.000,UTC-0300,2020-04-18 12:47:00.000
90.0,2020-08-22 01:09:00.000,UTC-0300,2020-08-22 10:14:00.000
97.0,2020-06-27 03:15:00.000,UTC-0300,2020-06-27 11:14:00.000
87.0,2020-04-22 02:11:00.000,UTC-0300,2020-04-22 12:04:00.000
89.0,2020-01-24 02:50:00.000,UTC-0400,2020-01-24 11:09:00.000
91.0,2020-08-25 03:33:00.000,UTC-0300,2020-08-25 10:55:00.000
86.0,2020-04-23 00:52:00.000,UTC-0300,2020-04-23 10:11:00.000
89.0,2020-08-26 01:20:00.000,UTC-0300,2020-08-26 10:11:00.000
90.0,2020-01-25 01:26:00.000,UTC-0400,2020-01-25 12:18:00.000
90.0,2020-04-24 02:58:00.000,UTC-0300,2020-04-24 12:22:00.000
94.0,2020-01-26 02:43:00.000,UTC-0400,2020-01-26 12:18:00.000
75.0,2020-04-25 01:53:00.000,UTC-0300,2020-04-25 03:35:00.000
90.0,2020-06-28 03:07:00.000,UTC-0300,2020-06-28 10:48:00.000
74.0,2020-01-26 20:15:00.000,UTC-0400,2020-01-26 21:46:00.000
90.0,2020-04-25 04:46:00.000,UTC-0300,2020-04-25 11:34:00.000
94.0,2020-08-27 02:41:00.000,UTC-0300,2020-08-27 10:43:00.000
92.0,2020-01-27 03:49:00.000,UTC-0400,2020-01-27 11:24:00.000
85.0,2020-04-26 04:14:00.000,UTC-0300,2020-04-26 06:45:00.000
91.0,2020-06-28 10:50:00.000,UTC-0300,2020-06-28 13:27:00.000
90.0,2020-01-28 04:02:00.000,UTC-0400,2020-01-28 11:27:00.000
90.0,2020-04-26 06:50:00.000,UTC-0300,2020-04-26 11:35:00.000
85.0,2020-08-28 03:01:00.000,UTC-0300,2020-08-28 10:53:00.000
93.0,2020-01-29 04:49:00.000,UTC-0400,2020-01-29 12:01:00.000
74.0,2020-04-26 13:05:00.000,UTC-0300,2020-04-26 15:26:00.000
88.0,2020-06-29 04:28:00.000,UTC-0300,2020-06-29 08:34:00.000
90.0,2020-01-30 03:05:00.000,UTC-0400,2020-01-30 11:51:00.000
89.0,2020-06-29 08:38:00.000,UTC-0300,2020-06-29 12:01:00.000
85.0,2020-01-30 11:54:00.000,UTC-0400,2020-01-30 12:22:00.000
87.0,2020-08-29 02:14:00.000,UTC-0300,2020-08-29 09:29:00.000
89.0,2020-01-31 02:15:00.000,UTC-0400,2020-01-31 12:57:00.000
94.0,2020-06-30 03:15:00.000,UTC-0300,2020-06-30 11:10:00.000
86.0,2020-08-23 04:12:00.000,UTC-0300,2020-08-23 10:56:00.000
89.0,2020-10-31 19:23:00.000,UTC-0300,2020-10-31 20:37:00.000
84.0,2020-08-24 02:15:00.000,UTC-0300,2020-08-24 10:19:00.000
95.0,2020-11-01 01:43:00.000,UTC-0300,2020-11-01 07:12:00.000
90.0,2020-04-27 02:41:00.000,UTC-0300,2020-04-27 12:36:00.000
82.0,2020-11-01 07:41:00.000,UTC-0400,2020-11-01 10:05:00.000
86.0,2020-04-28 02:31:00.000,UTC-0300,2020-04-28 06:11:00.000
66.0,2020-11-01 17:06:00.000,UTC-0400,2020-11-01 18:23:00.000
86.0,2020-04-28 06:14:00.000,UTC-0300,2020-04-28 10:11:00.000
88.0,2020-11-02 02:51:00.000,UTC-0400,2020-11-02 11:16:00.000
91.0,2020-09-04 01:55:00.000,UTC-0300,2020-09-04 09:45:00.000
88.0,2020-04-29 01:42:00.000,UTC-0300,2020-04-29 11:35:00.000
81.0,2020-09-05 01:31:00.000,UTC-0300,2020-09-05 03:11:00.000
89.0,2020-08-30 01:45:00.000,UTC-0300,2020-08-30 10:26:00.000
91.0,2020-04-30 02:07:00.000,UTC-0300,2020-04-30 11:24:00.000
92.0,2020-08-31 02:09:00.000,UTC-0300,2020-08-31 09:05:00.000
91.0,2020-05-01 02:12:00.000,UTC-0300,2020-05-01 11:13:00.000
95.0,2020-09-01 02:42:00.000,UTC-0300,2020-09-01 09:39:00.000
91.0,2020-05-02 02:42:00.000,UTC-0300,2020-05-02 10:33:00.000
91.0,2020-11-03 02:16:00.000,UTC-0400,2020-11-03 11:16:00.000
70.0,2020-06-30 23:15:00.000,UTC-0300,2020-07-01 00:15:00.000
54.0,2020-05-02 18:14:00.000,UTC-0300,2020-05-02 19:56:00.000
91.0,2020-09-02 01:56:00.000,UTC-0300,2020-09-02 10:20:00.000
77.0,2020-11-04 01:13:00.000,UTC-0400,2020-11-04 02:16:00.000
88.0,2020-05-03 03:19:00.000,UTC-0300,2020-05-03 11:47:00.000
93.0,2020-11-04 03:19:00.000,UTC-0400,2020-11-04 07:41:00.000
90.0,2020-07-01 01:16:00.000,UTC-0300,2020-07-01 02:40:00.000
89.0,2020-05-04 02:39:00.000,UTC-0300,2020-05-04 10:45:00.000
90.0,2020-09-03 02:21:00.000,UTC-0300,2020-09-03 10:25:00.000
90.0,2020-11-04 08:35:00.000,UTC-0400,2020-11-04 11:21:00.000
54.0,2020-05-04 22:47:00.000,UTC-0300,2020-05-05 00:39:00.000
87.0,2020-11-05 03:24:00.000,UTC-0400,2020-11-05 10:37:00.000
87.0,2020-07-01 04:09:00.000,UTC-0300,2020-07-01 10:46:00.000
86.0,2020-05-05 02:39:00.000,UTC-0300,2020-05-05 11:21:00.000
85.0,2020-09-05 07:24:00.000,UTC-0600,2020-09-05 12:14:00.000
80.0,2020-11-05 10:38:00.000,UTC-0400,2020-11-05 12:44:00.000
90.0,2020-05-06 03:04:00.000,UTC-0300,2020-05-06 11:17:00.000
91.0,2020-07-02 04:51:00.000,UTC-0300,2020-07-02 12:41:00.000
91.0,2020-05-07 02:17:00.000,UTC-0300,2020-05-07 09:40:00.000
82.0,2020-11-06 02:58:00.000,UTC-0400,2020-11-06 04:59:00.000
90.0,2020-07-03 03:18:00.000,UTC-0300,2020-07-03 11:41:00.000
88.0,2020-07-04 03:37:00.000,UTC-0300,2020-07-04 12:10:00.000
84.0,2020-07-05 04:10:00.000,UTC-0300,2020-07-05 06:45:00.000
91.0,2020-07-05 06:51:00.000,UTC-0300,2020-07-05 11:10:00.000
87.0,2020-11-06 05:12:00.000,UTC-0400,2020-11-06 10:53:00.000
89.0,2020-07-05 18:04:00.000,UTC-0300,2020-07-05 20:12:00.000
89.0,2020-09-06 05:28:00.000,UTC-0600,2020-09-06 13:17:00.000
88.0,2020-07-06 02:54:00.000,UTC-0300,2020-07-06 10:22:00.000
92.0,2020-05-08 03:04:00.000,UTC-0300,2020-05-08 10:05:00.000
88.0,2020-11-07 02:03:00.000,UTC-0400,2020-11-07 10:19:00.000
97.0,2020-09-07 04:41:00.000,UTC-0600,2020-09-07 12:42:00.000
92.0,2020-11-08 02:30:00.000,UTC-0400,2020-11-08 11:23:00.000
88.0,2020-09-08 03:44:00.000,UTC-0600,2020-09-08 12:17:00.000
